,0,1,2,3
alpha_yzhan_meanbs659,0.0012442169565217388,0.0036385759999999993,0.08951922130384646,0.15078048295345675
alpha_yzhan_meanbs909,0.0011651443478260868,0.008395083999999999,0.06968563825989146,0.4045859794902799
alpha_yzhan_meanbs892,0.0045481017391304345,0.0031101200000000005,0.3249124591169318,0.16917736181573015
alpha_yzhan_meanbs1088,0.0015399252173913048,0.003109136,0.08846509425175127,0.14295640644250415
alpha_yzhan_meanbs836,0.001329728695652174,0.004829391999999999,0.06530362673218104,0.22024533611222075
alpha_yzhan_meanbs46,0.014123548695652174,0.002996639999999999,0.8120570540401594,0.13482393751031194
alpha_yzhan_meanbs1027,0.0016312691304347826,0.006615364000000001,0.060114457727690765,0.25272676033720753
alpha_yzhan_meanbs881,0.0029530478260869565,0.0028532440000000004,0.15847996450189072,0.17212441647031632
alpha_yzhan_meanbs159,0.002512202608695652,0.003180156000000001,0.1805653212076956,0.12978754964733305
alpha_yzhan_meanbs1125,0.0011312178260869563,0.006149503999999999,0.0547392054925579,0.20662375445205544
alpha_yzhan_meanbs1024,0.0008487817391304349,0.004482752,0.04431111228503393,0.2440983964226303
alpha_yzhan_meanbs700,0.0008437695652173903,0.008924936,0.046407821069529405,0.34646271786359734
alpha_yzhan_meanbs183,0.005279643043478261,0.0032327200000000006,0.36100622780850145,0.12444263303148896
alpha_yzhan_meanbs1147,0.0023470543478260873,0.002739572,0.11933012100482163,0.12222990665571556
alpha_yzhan_meanbs436,0.0007776447826086956,0.0030022200000000003,0.07070343558266706,0.14200281549157545
alpha_yzhan_meanbs1106,0.0026125156521739135,0.0033558520000000003,0.1417984140848944,0.10255321076531539
alpha_yzhan_meanbs808,0.0006823520434782605,0.0061881359999999995,0.03679062852292558,0.21431768768505075
alpha_yzhan_meanbs1108,0.0006434782608695656,0.0037385519999999996,0.04288102393764925,0.19574889254160144
alpha_yzhan_meanbs1100,0.0006207565217391303,0.0048208923999999995,0.034906291312002916,0.2601896830645737
alpha_yzhan_meanbs143,0.0005768317826086957,0.006938051999999999,0.043601544355372855,0.4375887487232099
alpha_yzhan_meanbs914,0.0034993204347826086,0.0023441839999999996,0.23368053941050335,0.11074227309389804
alpha_yzhan_meanbs726,0.0005234973913043473,0.0038158183999999996,0.042945887710563624,0.1550022786813114
alpha_yzhan_meanbs690,0.00617999304347826,0.0023024000000000013,0.3300332684854637,0.15351964943364502
alpha_yzhan_meanbs899,0.0004905499999999994,0.00559709,0.03505350277709021,0.2513519041142422
alpha_yzhan_meanbs999,0.0006995234782608688,0.007807468000000001,0.02615053051865722,0.37028336138915224
alpha_yzhan_meanbs1069,0.0013163982608695648,0.0022290000000000005,0.0641295157491791,0.14494840316641813
alpha_yzhan_meanbs1179,0.00046533347826087015,0.004494329200000001,0.02551501156477338,0.15361423523646456
alpha_yzhan_meanbs59,0.012703539130434784,0.002219199999999999,0.8275402440708308,0.10866919040864634
alpha_yzhan_meanbs923,0.00042113565217391285,0.005316708,0.03276736513534348,0.24848109087166048
alpha_yzhan_meanbs96,0.0004144608695652175,0.003369108,0.029465080394958744,0.16663472170719884
alpha_yzhan_meanbs135,0.00033824865217391305,0.00248941804,0.031011644189872747,0.10896968074641648
alpha_yzhan_meanbs1165,0.00040164347826086947,0.002247592,0.024731477768855568,0.09771126051594398
alpha_yzhan_meanbs147,0.0003302799999999998,0.004092447999999999,0.021074278408945768,0.2859888860018842
alpha_yzhan_meanbs694,0.004395846086956521,0.0020633440000000004,0.23422616378377933,0.09721727201888407
alpha_yzhan_meanbs79,0.0003091634782608699,0.004266996,0.014823883482391127,0.15581873049798659
alpha_yzhan_meanbs1082,0.00027647756521739124,0.005678955039999999,0.01436594074687993,0.2098762970762148
